idcode,year,age,grade,south,lnwage
1059,75,24,12,0,1.718170881
1060,68,19,12,0,1.627092838
1060,69,20,12,0,1.775364876
1060,70,21,12,0,1.790204167
1060,71,22,12,0,1.809472322
1060,72,23,12,0,1.636894584
1060,73,24,12,0,1.675738811
1060,75,26,12,0,1.55743289
1060,77,28,12,0,1.859686017
1061,68,24,12,0,0.017654561
1061,72,28,12,0,1.636894584
1061,73,29,12,0,1.675738811
1062,68,23,12,0,1.889456511
1062,69,24,12,0,1.935401559
1062,70,25,12,0,1.961439729
1062,71,26,12,0,1.988575459
1062,72,27,12,0,2.045133352
1062,73,28,12,0,2.00409174
1062,75,30,12,0,2.010387897
1062,77,32,12,0,2.065095901
1062,78,33,12,0,2.062184095
1063,70,22,15,0,1.84710896
1063,71,23,15,0,2.151399136
1064,77,25,18,0,2.447483301
1064,78,26,18,0,2.132478714
1066,68,22,16,0,1.428641558
1067,75,25,17,1,1.709038138
1067,77,27,17,0,2.247100592
1067,78,29,17,0,2.311654329
1068,77,31,14,0,2.014403105
1068,78,32,14,0,1.352921844
1069,68,20,12,0,1.766854405
1069,69,21,12,0,1.895899534
1069,71,23,12,0,1.915873766
1069,75,27,12,0,1.8079561
1070,68,18,12,0,1.428641558
1070,69,19,12,0,1.487830639
1070,70,20,12,0,1.479384422
1070,72,22,12,0,1.6243155
1070,73,23,12,0,1.6243155
1070,75,25,12,0,1.705975294
1070,77,27,12,0,1.734688878
1070,78,29,12,0,1.727490306
1071,68,22,12,0,1.487830639
1071,69,23,12,0,1.850947857
1071,70,24,12,0,1.762589097
1071,71,25,12,0,1.779058456
1073,71,22,16,1,1.251763463
1073,72,23,16,1,1.819216013
1074,71,22,16,0,1.630199313
1074,72,23,16,0,1.780272841
1074,73,24,16,0,1.652836561
1074,75,26,16,0,1.395541787
1074,77,28,16,0,1.773604274
1074,78,29,16,0,1.799642205
1075,68,18,12,0,1.464573741
1075,69,19,12,0,1.614303827
1075,70,20,12,0,1.61640656
1075,71,21,12,0,1.696819901
1075,72,22,12,0,1.696819901
1076,68,21,16,0,1.140959501
1076,69,22,16,0,1.386294007
1076,70,23,16,0,1.376926541
1076,71,24,16,0,1.278080821
1076,72,25,16,0,1.292054176
1076,73,26,16,0,1.309547186
1076,75,28,16,0,1.361495972
1076,78,31,16,0,1.838152528
1078,68,23,12,0,1.766854405
1078,69,24,12,0,1.724506974
1078,70,25,12,0,1.762589097
1078,71,26,12,0,1.801809192
1078,72,27,12,0,1.677716732
1078,73,28,12,0,1.677716732
1079,68,18,12,0,1.601774931
1079,69,19,12,0,1.633534789
1079,70,20,12,0,1.809472322
1079,71,21,12,1,1.498623133
1079,72,22,12,0,1.321041822
1079,73,23,12,0,1.829349875
1080,72,18,12,0,1.023789644
1080,73,19,12,0,1.260795116
1080,75,21,12,0,0.723098934
1081,71,19,12,0,1.251763463
1081,72,20,12,0,1.701433063
1081,73,21,12,0,1.858060002
1081,75,23,12,0,1.622860909
1081,77,25,12,0,1.371948719
1081,78,26,12,0,1.503577471
1082,72,22,12,0,1.321041822
1082,73,23,12,0,1.555594087
1082,75,25,12,0,1.791195989
1082,77,27,12,0,1.416566133
1082,78,28,12,0,1.098112464
1083,72,25,7,0,1.119099975
1083,73,26,7,0,1.119099975
1083,75,28,7,0,1.298974991
1083,77,30,7,0,1.165770769
1085,70,22,14,0,2.25484252
1085,71,23,14,0,2.410170317
1085,72,24,14,0,2.370863914
1085,73,25,14,0,2.46762085
1085,75,27,14,0,2.491360664
1085,77,29,14,0,2.475617886
1085,78,30,14,0,2.517876387
1086,72,19,12,0,1.231429219
1086,73,20,12,0,1.723629832
1086,78,25,12,0,2.219627857
1087,72,28,12,0,0.390361726
1087,73,29,12,0,0.473743945
1087,78,34,12,0,1.215895414
1088,77,31,12,0,1.790160775
1088,78,32,12,0,1.321255922
1089,68,18,12,0,1.339410782
1089,69,19,12,0,1.479384422
1089,70,20,12,0,1.633534789
1089,71,21,12,0,1.566200018
1089,72,22,12,0,1.649316549
1089,73,23,12,0,1.66564393
1089,75,25,12,0,2.396050692
1089,77,27,12,0,2.380434036
1089,78,28,12,0,2.968837023
1090,70,19,12,0,0.763764322
1090,72,21,12,0,2.69835186
1091,72,25,15,1,1.908828378
1091,75,28,15,1,1.964083195
1092,69,18,12,0,1.297063231
1092,70,20,12,0,0.503807485
1093,68,19,10,0,1.403948903
1093,69,20,10,0,1.493561387
1093,70,21,10,0,1.451213956
1093,71,22,10,0,1.316301703
1095,72,21,14,0,1.955348253
1095,73,22,14,0,2.049252033
1095,75,24,14,0,1.989815712
1095,77,26,14,0,2.157636642
1095,78,27,14,0,2.166656494
1096,75,22,15,0,1.335178852
1096,77,24,15,0,1.322819591
1096,78,25,15,0,1.432687402
1097,71,20,12,0,1.2061975
1098,68,18,12,0,1.504924893
1098,69,19,12,0,1.512174487
1098,70,20,12,1,1.462577343
1098,71,21,12,0,1.388518572
1098,72,22,12,0,1.454573154
1098,73,23,12,0,1.512109637
1098,75,25,12,0,1.622860909
1098,77,27,12,0,1.598887444
1098,78,28,12,0,1.626058578
1099,70,19,12,0,1.114741683
1099,71,20,12,0,1.348853588
1099,77,26,12,0,2.157636642
1099,78,27,12,0,3.115994692
1100,73,26,11,0,0.761426032
1101,72,22,16,0,1.697519064
1101,73,23,16,0,1.720026135
1101,75,25,16,0,1.521196961
1101,77,27,16,0,1.891104579
1101,78,28,16,0,1.566634893
1103,78,31,12,0,1.308634639
1105,75,23,16,0,1.730218887
1105,77,25,16,0,1.699692249
1105,78,26,16,0,1.776276946
1106,68,24,12,0,1.611978889
1106,69,24,12,0,1.619146585
1106,70,25,12,0,1.754487634
1106,71,26,12,0,1.131477237
1106,72,27,12,0,1.846614957
1106,73,28,12,0,1.936650395
1106,75,30,12,0,1.989815712
1106,77,32,12,0,1.384695649
1107,70,26,9,0,1.584745288
1107,71,27,9,0,1.762589097
1107,72,28,9,0,2.217712164
1107,73,29,9,0,2.370863914
1107,75,31,9,0,2.470158815
1107,77,33,9,0,2.465478659
1107,78,34,9,0,2.459088802
1109,68,25,12,0,2.052360296
1109,69,26,12,0,2.010012865
1109,70,27,12,0,1.91788137
1109,71,28,12,0,2.04626298
1109,72,29,12,0,2.002694368
1110,77,33,16,0,2.380434036
1110,78,34,16,0,2.373995781
1113,68,19,13,0,1.510558844
1113,70,21,13,0,1.702528358
1113,77,28,13,0,1.607937574
1115,68,21,12,0,1.47043848
1115,71,24,12,0,1.561537981
1115,72,25,12,0,1.522231579
1115,73,26,12,0,1.529730797
1115,75,28,12,0,1.352800012
1116,68,18,12,0,1.378631115
1116,69,19,12,0,1.451213956
1116,70,20,12,0,1.597713947
1116,71,21,12,0,1.552147985
1116,72,22,12,0,1.657513618
1116,73,23,12,0,1.555594087
1116,75,25,12,0,1.753888607
1116,77,27,12,0,1.634605289
1116,78,28,12,0,1.707790375
1117,77,24,18,1,1.971495032
1117,78,25,18,1,1.937494397
1118,71,19,12,0,0.322696418
1118,72,20,12,0,1.309547186
1118,73,21,12,0,1.309547186
1119,72,28,12,0,1.231429219
1119,75,31,12,0,1.025023699
1119,77,33,12,0,1.098112464
1119,78,34,12,0,1.145005345
1121,71,26,17,0,1.760082126
1122,75,25,16,0,1.765516996
1122,77,27,16,0,1.828073025
1122,78,28,16,0,1.815679073
1123,68,19,12,0,1.784095883
1123,69,20,12,0,1.858581662
1123,70,21,12,0,2.034141541
1123,71,22,12,0,2.044886827
1123,72,23,12,0,1.955348253
1123,73,24,12,0,2.033545017
1123,75,26,12,0,1.217395782
1123,77,28,12,0,2.016400814
1123,78,29,12,0,2.137433529
1124,68,20,12,0,1.365728021
1124,69,21,12,1,1.234049797
1125,68,26,12,0,2.071778297
1125,69,27,12,0,2.054748535
1125,70,28,12,0,2.061210871
1125,71,29,12,0,2.111763954
1125,72,30,12,0,2.162608385
1125,73,31,12,0,2.187318563
1125,75,33,12,0,2.520308018
1125,77,35,12,0,2.763930082
1125,78,36,12,0,2.597918749
1126,68,25,12,0,1.766854405
1126,69,26,12,0,1.84710896
1126,70,27,12,0,1.639290452
1126,71,28,12,0,1.899344683
1126,72,29,12,0,1.86003828
1126,73,30,12,0,1.832581043
1126,75,32,12,0,1.571567059
1126,77,34,12,0,1.828073025
1126,78,35,12,0,1.815679073
1128,78,26,13,0,1.791259646
1129,68,23,12,0,1.30550909
1129,69,24,12,0,1.495914102
1129,70,25,12,0,1.680055022
1129,71,26,12,0,1.316301703
1129,72,27,12,0,1.231429219
1129,73,28,12,0,1.403279662
1130,68,18,12,0,1.656651378
1130,69,19,12,0,1.815856457
1130,70,20,12,0,1.817077041
1130,71,21,12,0,1.861988664
1130,72,22,12,0,1.902458787
1130,73,23,12,0,2.036180258
1130,75,25,12,0,1.827160954
1130,77,27,12,0,1.816477656
1131,68,21,12,0,1.549131036
1131,70,23,12,0,1.597713947
1131,71,24,12,0,1.740739465
1132,72,19,12,0,0.513050318
1132,73,20,12,0,0.473743945
1132,75,22,12,0,1.880083561
1132,77,23,12,0,2.109713316
1132,78,25,12,0,2.081533909
1133,68,18,12,1,1.157089233
1133,69,19,12,0,1.30550909
1133,70,20,12,0,1.336283565
1133,71,21,12,0,1.348853588
1133,77,27,12,0,1.321255922
1133,78,28,12,0,1.503577471
1134,73,23,14,0,1.428727865
1134,75,25,14,0,1.491232157
1135,68,24,12,0,1.632079482
1135,69,25,12,0,1.517536521
1135,70,26,12,0,1.6117661
1135,71,27,12,1,1.61640656
1138,78,25,16,0,1.145005345
1139,69,19,12,0,1.42222631
1139,70,20,12,0,1.795815945
1139,72,22,12,0,1.231429219
1139,73,23,12,0,1.171182632
1139,75,25,12,0,1.217395782
1141,71,19,12,0,1.434084654
1141,73,21,12,0,1.621461511
1141,75,23,12,0,1.602657795
1141,77,25,12,0,1.567017198
1141,78,26,12,0,1.80654645
1142,71,24,14,0,1.611662626
1143,68,18,12,0,1.073707223
1143,69,19,12,0,1.451213956
1143,70,20,12,0,1.52433157
1143,71,21,12,0,1.633641124
1143,72,22,12,0,1.819216013
1143,73,23,12,0,1.953942299
1143,75,25,12,0,2.01264739
1143,77,27,12,0,2.020385027
1143,78,28,12,0,2.125834465
1145,70,20,12,0,1.439624906
1145,71,21,12,0,1.624907255
1145,72,22,12,0,1.657513618
1145,73,23,12,0,1.668162942
1145,75,25,12,0,1.949763656
1145,77,27,12,0,1.891104579
1146,68,19,11,0,1.372200131
1146,69,20,11,0,1.22807014
1146,70,21,11,0,1.176777005
1146,71,22,11,0,1.598239303
1146,72,23,11,0,1.677716732
1146,73,24,11,0,1.765890002
1146,75,26,11,0,1.684269071
1146,77,28,11,0,1.674725652
1146,78,29,11,0,1.80654645
1148,68,20,12,0,1.157089233
1148,69,21,12,0,1.42222631
1148,70,22,12,0,1.210941195
1148,72,24,12,0,1.403279662
1148,73,25,12,0,1.489636183
1148,75,27,12,0,1.718170881
1148,77,29,12,0,1.886569262
1148,78,30,12,0,1.904771686
1149,71,18,11,0,1.217861772
1150,69,23,12,0,1.191702247
1150,73,27,12,0,1.21400249
1150,75,29,12,0,1.335178852
1150,77,31,12,0,1.434584379
1150,78,32,12,0,1.442637324
1151,68,21,12,0,1.234049797
1151,69,21,12,0,1.609437585
1151,70,23,12,0,1.857899308
1151,71,24,12,0,1.488152027
1152,68,18,10,0,0.933945656
1152,69,19,10,0,1.038305402
1152,70,20,10,0,1.730065107
1152,71,21,10,0,1.539445519
1153,70,16,10,0,1.361601353
1154,78,27,13,0,1.432687402
1156,77,26,11,0,1.371948719
1156,78,27,11,0,1.201160192
1157,71,21,10,0,1.069441915
1158,77,25,8,0,1.186936378
1160,73,24,16,0,1.454573154
1161,72,18,12,0,1.454573154
1161,73,19,12,0,1.394326568
1162,68,20,12,0,1.740421414
1162,69,21,12,0,1.434720755
1162,72,24,12,0,1.839835167
1162,73,25,12,0,1.832581043
1162,75,27,12,0,1.964083195
1162,77,29,12,0,2.10789299
1162,78,30,12,0,2.110720873
1163,71,18,12,0,1.616096497
1163,72,19,12,0,1.762057662
1163,73,19,12,0,1.819594145
1163,75,21,12,0,1.910542965
1163,77,23,12,0,2.074556589
1163,78,25,12,0,1.98273313
1164,70,18,10,0,1.242254376
1164,71,19,10,0,1.593724489
1164,72,20,10,0,1.567901731
1164,73,21,10,0,2.033991575
1165,70,25,12,0,1.639290452
1165,71,26,12,0,1.684499145
1166,68,20,12,0,1.559884071
1166,69,20,12,0,1.657065749
1166,71,23,12,0,1.674849749
1167,68,21,12,0,1.637042403
1168,70,19,12,0,1.398415685
1168,71,20,12,0,1.793983698
1168,72,21,12,0,1.808744431
1168,73,22,12,0,1.845402002
1168,75,24,12,0,1.840656757
1169,69,18,12,0,1.559884071
1169,70,19,12,0,1.679207206
1169,71,20,12,0,1.790204167
1169,72,21,12,0,2.231601477
1169,73,22,12,0,2.324520111
1169,75,24,12,0,2.40065527
1169,77,26,12,0,2.512750626
1169,78,27,12,0,2.477664232
1170,70,18,12,0,1.639290452
1170,71,19,12,0,1.549395204
1170,72,20,12,0,1.843230844
1170,73,21,12,0,1.96247685
1170,75,23,12,0,2.170982122
1170,77,25,12,0,2.311540365
1171,68,24,13,0,1.627092838
1171,69,25,13,0,1.604547501
1171,70,26,13,0,1.634755254
1171,71,27,13,0,1.434084654
1171,72,28,13,0,1.735985518
1171,73,29,13,0,1.737916112
1171,75,31,13,0,1.78837502
1171,77,33,13,0,1.830480218
1171,78,34,13,0,1.877372384
1172,68,20,12,0,1.270417571
1172,69,21,12,0,1.270417571
1173,73,25,14,1,2.449675083
1175,73,20,12,0,1.956794977
1175,75,22,12,0,1.217395782
1176,68,19,12,0,0.518429995
1176,69,20,12,0,1.114741683
1176,70,21,12,0,1.609437585
1176,71,22,12,0,1.388518572
1176,72,23,12,0,1.413750768
1176,73,24,12,0,1.332450747
1176,75,26,12,0,1.68739903
1176,77,28,12,0,1.577447176
1176,78,29,12,0,1.682147861
1177,68,19,12,0,1.559884071
1177,69,20,12,0,1.517536521
1177,71,22,12,0,1.778462052
1177,72,23,12,0,1.918306708
1178,70,17,9,0,1.114741683
1178,75,22,9,0,0.747392178
1178,77,24,9,0,1.400568604
1179,69,19,12,0,1.361601353
1179,70,20,12,0,1.488152027
1179,71,21,12,0,1.542669058
1179,72,22,12,0,1.454573154
1179,73,23,12,0,1.44311595
1182,75,22,9,0,2.092864275
1183,68,18,12,0,1.963564754
1183,69,19,12,0,2.058875322
1183,70,20,12,0,0.995957851
1183,75,25,12,0,1.483598351
1185,72,18,10,0,1.292054176
1185,73,19,10,0,1.292054176
1185,75,21,10,0,1.242088079
1185,77,23,10,0,1.631677508
1185,78,24,10,0,1.697612405
1186,70,19,11,0,1.361601353
1186,71,20,11,0,1.284552813
1186,72,21,11,0,1.199680448
1186,73,22,11,0,1.503362656
1186,75,24,11,0,1.312705517
1186,77,26,11,0,1.503577471
1186,78,27,11,0,1.583620191
1188,73,20,12,0,1.512109637
1188,75,22,12,0,1.037071705
1189,68,17,10,0,1.196309328
1189,69,18,10,0,1.361601353
1190,70,19,12,0,1.584745288
1190,71,20,12,0,1.539445519
1190,72,21,12,0,1.231429219
1190,75,24,12,0,1.335178852
1190,77,26,12,0,1.122804642
1190,78,27,12,0,1.308634639
1191,70,18,12,0,1.405914187
1191,71,19,12,0,0.950658083
1191,72,20,12,0,1.517547607
1193,71,25,14,1,1.819579244
1193,72,26,14,1,2.169970036
1193,73,27,14,1,1.919054866
1193,75,29,14,1,1.622860909
1193,77,31,14,1,1.888839841
1194,71,20,12,0,1.488152027
1194,72,21,12,0,1.231429219
1195,75,23,14,0,1.702903628
1195,77,25,14,0,1.734688878
1197,68,18,12,0,1.694751143
1197,69,19,12,0,1.795815945
1198,69,18,12,0,1.533451796
1198,70,19,12,0,1.683545709
1198,71,20,12,0,1.736825466
1198,72,21,12,0,1.773026943
1198,73,22,12,0,1.930819392
1198,75,24,12,0,1.44053936
1198,77,26,12,0,2.014403105
1198,78,27,12,0,1.171322346
1199,71,27,12,0,1.57866621
1202,68,23,12,0,1.339410782
1203,70,18,12,0,1.114741683
1203,71,19,12,0,1.75238955
1203,73,21,12,0,1.349212289
1203,75,23,12,0,1.632810831
1203,77,25,12,0,1.595852494
1203,78,26,12,0,1.601022482
1204,77,25,13,0,2.284430265
1204,78,26,13,0,2.331492662
1205,68,21,12,0,1.809414268
1205,69,22,12,0,1.827691197
1205,70,23,12,0,1.827691197
1205,71,24,12,0,1.549395204
1205,72,25,12,0,2.083181858
1205,73,26,12,0,2.082461119
1206,69,19,12,0,1.543922901
1206,70,20,12,0,1.564137816
1206,71,21,12,0,1.611662626
1206,72,22,12,0,2.011327744
1206,73,23,12,0,1.555594087
1206,75,25,12,0,1.602657795
1206,77,27,12,0,1.669091702
1207,69,19,12,0,1.517536521
1207,70,20,12,0,1.361601353
1207,71,21,12,0,1.683545709
1207,72,22,12,0,1.332405329
1207,73,23,12,0,1.332405329
1207,75,25,12,0,1.799611449
1207,77,27,12,0,2.628506899
1208,69,22,15,0,2.144361019
1208,70,23,15,0,2.230089664
1208,71,24,15,0,2.231042862
1209,68,20,12,0,1.717846513
1209,69,21,12,0,1.945909739
1209,71,23,12,0,2.059192896
1209,72,24,12,0,2.083181858
1209,73,25,12,0,2.074894667
1209,75,27,12,0,2.028326035
1209,77,29,12,0,2.201712132
1209,78,30,12,0,2.12749958
1214,73,27,12,0,1.166891098
1214,77,31,12,0,1.48000586
1215,68,24,12,0,1.291619658
1215,69,25,12,0,2.0034554
1215,71,27,12,0,2.174447775
1216,73,23,15,0,2.453850985
1218,68,20,12,0,1.549131036
1218,69,21,12,0,1.779488683
1218,70,22,12,0,1.850599766
1218,71,23,12,0,1.988575459
1219,68,19,12,0,1.858204007
1219,69,20,12,0,1.928334951
1219,70,21,12,0,2.000029325
1219,71,22,12,0,2.17191267
1219,72,23,12,0,2.179702759
1219,73,24,12,0,2.198567152
1219,75,26,12,0,2.316008091
1219,77,28,12,0,2.237546682
1219,78,29,12,0,2.279985189
1220,69,18,12,0,1.42809093
1220,70,19,12,0,1.533451796
1220,71,20,12,0,2.015644789
1220,72,21,12,0,1.86003828
1220,73,22,12,0,1.911998034
1225,72,23,10,0,1.292054176
1226,73,19,12,0,1.231429219
1226,75,21,12,0,1.568052053
1226,77,23,12,0,1.301313758
1227,77,24,12,0,1.466221571
1228,68,19,11,0,1.744875908
1228,69,20,11,0,1.517536521
1228,73,24,11,0,1.394326568
1228,75,26,11,0,1.517499924
1230,68,21,14,0,1.900929213
1231,68,21,12,0,1.601774931
1231,70,23,12,0,2.024953365
1231,71,24,12,0,1.819579244
1231,72,25,12,0,2.083181858
1231,73,26,12,0,2.083181858
1231,75,28,12,0,1.432507038
1231,77,30,12,0,1.753038049
1232,71,21,14,0,1.549395204
1233,78,24,15,0,2.348978043
1234,68,25,11,0,1.549131036
1234,69,26,11,0,1.938916564
1234,71,28,11,0,1.938916564
1234,72,29,11,0,1.940081
1235,69,19,12,0,1.807888865
1235,70,20,12,0,1.790204167
1235,71,21,12,0,1.790204167
1235,73,23,12,0,1.454573154
1236,68,22,13,0,1.766854405
1237,69,24,14,1,1.594694972
1237,70,25,14,1,1.549395204
1237,71,26,14,1,1.570840597
1237,72,27,14,1,1.739752054
1237,73,28,14,1,1.709137201
1239,73,25,15,0,2.310617208
1239,77,29,15,0,2.578579187
1239,78,30,15,0,2.625599146
1240,68,21,8,0,1.270417571
1240,69,22,8,0,1.157089233
1241,68,25,14,0,1.809414268
1241,69,26,14,0,1.903199077
1241,70,27,14,0,1.809472322
1241,71,28,14,0,2.23581624
1241,77,34,14,0,1.657728195
1242,77,25,13,0,1.610935569
1242,78,26,13,0,1.732791781
1244,70,21,14,0,1.584745288
1244,71,22,14,0,2.135733366
1244,72,23,14,0,2.096426964
1244,73,24,14,0,2.147720337
1244,75,26,14,0,1.217395782
1244,77,28,14,0,1.309183121
1244,78,29,14,1,1.540045381
1246,77,25,18,1,1.486770034
1246,78,26,18,1,1.943513036
1249,70,22,16,0,1.451213956
1249,71,23,16,0,2.577996731
1249,72,24,16,0,2.544095039
1249,73,25,16,0,2.501035929
1249,77,29,16,0,1.384695649
1252,68,19,11,0,1.30550909
1252,69,20,11,0,1.838163495
1252,70,21,11,0,1.191702247
1252,78,29,11,0,1.360116363
1253,68,22,16,0,2.189561129
1253,69,23,16,0,2.164163589
1253,70,24,16,0,2.325627565
1253,71,25,16,0,2.551669598
1253,72,26,16,0,2.619285345
1253,73,27,16,0,2.271875858
1253,75,29,16,0,1.989815712
1253,77,31,16,0,2.763930082
1253,78,32,16,0,1.799642205
1254,77,24,0,0,1.503577471
1255,72,25,16,0,2.247565269
1255,73,26,16,0,2.271875858
1255,75,28,16,0,2.27692008
1256,77,27,13,0,1.791259646
1257,68,21,12,0,1.637042403
1257,69,22,12,0,1.728845477
1257,70,23,12,0,1.721766949
1257,71,24,12,0,1.815962434
1257,72,25,12,0,1.641052723
1257,75,28,12,0,1.935235262
1257,77,30,12,0,2.008384466
1257,78,31,12,0,1.943513036
1258,68,24,12,0,2.022507429
1258,69,25,12,0,2.186325073
1258,70,26,12,0,2.274214029
1258,71,27,12,0,2.34189105
1258,72,28,12,0,2.014189005
1258,73,29,12,0,2.014189005
1258,75,31,12,0,2.190066338
1258,77,33,12,0,2.080190182
1258,78,34,12,0,2.27568984
1259,73,27,12,0,1.413750768
1259,75,29,12,0,1.622860909
1260,72,20,12,0,2.659045696
1262,68,21,14,0,1.842203975
1262,69,22,14,0,1.895899534
1262,70,23,14,0,1.954860568
1262,71,24,14,0,2.003179073
1262,72,25,14,0,2.137669802
1262,73,26,14,0,1.942447662
1262,75,28,14,0,2.028326035
1262,78,31,14,0,2.218109608
1263,68,21,12,0,1.637042403
1263,69,22,12,0,1.633534789
1263,70,23,12,0,1.634755254
1263,71,24,12,0,1.704950213
1264,68,24,14,0,1.977749109
1264,69,25,14,0,2.082485437
1264,70,26,14,0,2.220013618
1264,71,27,14,0,2.26398778
1264,72,28,14,0,2.226993084
1264,73,29,14,0,2.244476795
1264,75,31,14,0,2.155447483
1264,77,33,14,0,2.140154123
1264,78,34,14,0,2.179374933
1265,68,21,14,0,1.838163495
1266,70,20,12,0,0.891598105
1266,71,21,12,0,1.493879557
1266,72,22,12,0,1.572356224
1266,73,23,12,0,1.782984138
1266,75,25,12,0,1.582038641
1266,77,27,12,0,1.321255922
1266,78,28,12,0,1.959385991
1267,70,18,11,0,1.073919535
1267,71,19,11,0,1.348853588
1267,73,21,11,0,1.44311595
1267,75,23,11,0,1.335178852
1267,77,25,11,0,1.647059917
1267,78,26,11,0,1.655830979
1268,72,18,12,0,1.429255247
1268,73,20,12,0,1.512109637
1268,75,21,12,0,1.513789296
1269,71,19,12,0,1.736825466
1269,72,20,12,0,1.747242212
1269,73,21,12,0,1.798162818
1269,75,23,12,0,1.765516996
1269,77,25,12,0,1.815951824
1269,78,26,12,0,1.864469528
1270,68,25,8,0,1.575799346
1271,68,22,12,0,1.956396103
1271,69,23,12,0,1.96660006
1271,70,24,12,0,2.006318808
1271,71,25,12,0,2.024507761
1271,72,26,12,0,2.124963284
1271,75,29,12,0,2.167120934
1271,77,31,12,0,2.252357483
1272,73,23,16,0,1.166891098
1272,75,25,16,0,2.139668465
1273,72,23,12,0,1.429255247
1274,69,22,10,0,1.403948903
1274,71,24,10,0,1.824624419
1275,68,22,12,0,2.029218912
1275,69,22,12,0,1.941903472
1275,70,24,12,0,1.679207206
1275,71,25,12,0,1.633641124
1275,73,27,12,0,1.953942299
1275,75,28,12,0,1.910542965
1275,77,30,12,0,2.006370783
1276,73,23,13,0,1.288965583
1276,75,25,13,0,1.762622476
1276,77,27,13,0,1.694197655
1276,78,28,13,0,1.75235188
1277,69,21,11,0,1.627092838
1277,73,25,11,0,1.6243155
1278,70,18,8,0,1.549117804
1278,78,26,8,0,1.085533381
1280,73,19,12,0,1.559840441
1280,75,21,12,0,1.622860909
1280,77,23,12,0,1.503577471
1281,72,24,17,1,1.454573154
1281,73,25,17,1,1.454573154
1283,75,28,17,0,2.523021936
1283,77,30,17,0,2.563679457
1283,78,31,17,0,2.859803677
1286,68,22,12,0,1.930893898
1286,69,23,12,0,2.039000511
1286,71,25,12,0,2.17191267
1286,72,26,12,0,2.135141373
1286,73,27,12,0,2.138641834
1286,75,29,12,0,2.184379339
1286,77,31,12,0,2.226282835
